局名,ppb
西部コミュニティセンター,36
国設大阪,39
茨木市役所,40
高石中学校,39
池田市立南畑会館,42
大東市役所,41
府立修徳学院,38
貝塚市消防署,43
島本町役場,37
富田林市役所,40
南海団地,37
泉南市役所,****
緑ケ丘小学校,40
三日市公民館,41
藤井寺市役所,39
岸和田中央公園,43
佐野中学校,45
泉大津市役所,39
豊能町役場,42
此花区役所,34
平尾小学校,38
野中小学校,40
桃谷中学校,40
大宮中学校,40
聖賢小学校,40
清江小学校,37
摂陽中学校,35
今宮中学校,37
九条南小学校,36
茨田北小学校,41
南港中央公園,28
出来島小学校,30
少林寺,39
浜寺,41
三宝,39
若松台,43
石津,35
登美丘,42
深井,42
美原,30
金岡南,40
高石消防署高師浜出張所,32
豊中市千成,41
豊中市千里,40
豊中市役所,39
吹田市垂水,****
吹田市北消防署,45
吹田市高野台,39
東大阪市西保健センター,42
東大阪市六万寺,38
東大阪市環境衛生検査センター,40
楠葉,40
枚方市役所,41
王仁公園,41
高槻北,****
庄所,42
八尾市保健所,41
成田,
寝屋川市役所,37
