局名,ppb
西部コミュニティセンター,8
国設大阪,23
茨木市役所,12
高石中学校,17
池田市立南畑会館,27
大東市役所,20
府立修徳学院,15
貝塚市消防署,15
島本町役場,9
富田林市役所,14
南海団地,35
泉南市役所,22
緑ケ丘小学校,22
三日市公民館,14
藤井寺市役所,11
岸和田中央公園,17
佐野中学校,18
泉大津市役所,19
豊能町役場,2
此花区役所,9
平尾小学校,8
野中小学校,10
桃谷中学校,6
大宮中学校,8
聖賢小学校,21
清江小学校,8
摂陽中学校,6
今宮中学校,10
九条南小学校,14
茨田北小学校,12
南港中央公園,0
出来島小学校,11
少林寺,10
浜寺,13
三宝,9
若松台,23
石津,8
登美丘,20
深井,12
美原,10
金岡南,18
高石消防署高師浜出張所,20
豊中市千成,5
豊中市千里,21
豊中市役所,13
吹田市垂水,14
吹田市北消防署,14
吹田市高野台,12
東大阪市西保健センター,4
東大阪市六万寺,16
東大阪市環境衛生検査センター,1
楠葉,10
枚方市役所,10
王仁公園,11
高槻北,21
庄所,12
八尾市保健所,8
成田,
寝屋川市役所,15
