局名,ppb
西部コミュニティセンター,29
国設大阪,33
茨木市役所,30
高石中学校,37
池田市立南畑会館,36
大東市役所,46
府立修徳学院,36
貝塚市消防署,41
島本町役場,32
富田林市役所,44
南海団地,37
泉南市役所,41
緑ケ丘小学校,44
三日市公民館,42
藤井寺市役所,43
岸和田中央公園,42
佐野中学校,38
泉大津市役所,37
豊能町役場,41
此花区役所,35
平尾小学校,38
野中小学校,36
桃谷中学校,39
大宮中学校,34
聖賢小学校,38
清江小学校,34
摂陽中学校,36
今宮中学校,38
九条南小学校,33
茨田北小学校,42
南港中央公園,35
出来島小学校,21
少林寺,41
浜寺,43
三宝,38
若松台,45
石津,33
登美丘,46
深井,45
美原,31
金岡南,43
高石消防署高師浜出張所,26
豊中市千成,36
豊中市千里,30
豊中市役所,33
吹田市垂水,34
吹田市北消防署,39
吹田市高野台,38
東大阪市西保健センター,42
東大阪市六万寺,46
東大阪市環境衛生検査センター,42
楠葉,36
枚方市役所,35
王仁公園,34
高槻北,37
庄所,39
八尾市保健所,44
成田,
寝屋川市役所,34
