局名,ppb
西部コミュニティセンター,26
国設大阪,34
茨木市役所,10
高石中学校,24
池田市立南畑会館,35
大東市役所,19
府立修徳学院,13
貝塚市消防署,31
島本町役場,16
富田林市役所,15
南海団地,35
泉南市役所,35
緑ケ丘小学校,23
三日市公民館,13
藤井寺市役所,16
岸和田中央公園,30
佐野中学校,33
泉大津市役所,28
豊能町役場,23
此花区役所,29
平尾小学校,30
野中小学校,28
桃谷中学校,28
大宮中学校,26
聖賢小学校,31
清江小学校,27
摂陽中学校,22
今宮中学校,22
九条南小学校,21
茨田北小学校,10
南港中央公園,28
出来島小学校,17
少林寺,24
浜寺,26
三宝,29
若松台,16
石津,26
登美丘,25
深井,27
美原,10
金岡南,29
高石消防署高師浜出張所,27
豊中市千成,27
豊中市千里,29
豊中市役所,32
吹田市垂水,29
吹田市北消防署,19
吹田市高野台,22
東大阪市西保健センター,12
東大阪市六万寺,26
東大阪市環境衛生検査センター,4
楠葉,25
枚方市役所,22
王仁公園,19
高槻北,****
庄所,23
八尾市保健所,13
成田,
寝屋川市役所,17
