局名,ppb
西部コミュニティセンター,27
国設大阪,45
茨木市役所,35
高石中学校,38
池田市立南畑会館,41
大東市役所,36
府立修徳学院,32
貝塚市消防署,39
島本町役場,15
富田林市役所,26
南海団地,42
泉南市役所,39
緑ケ丘小学校,39
三日市公民館,23
藤井寺市役所,27
岸和田中央公園,34
佐野中学校,37
泉大津市役所,38
豊能町役場,15
此花区役所,35
平尾小学校,46
野中小学校,26
桃谷中学校,39
大宮中学校,39
聖賢小学校,38
清江小学校,45
摂陽中学校,33
今宮中学校,47
九条南小学校,35
茨田北小学校,32
南港中央公園,37
出来島小学校,38
少林寺,45
浜寺,45
三宝,46
若松台,30
石津,43
登美丘,34
深井,38
美原,29
金岡南,41
高石消防署高師浜出張所,40
豊中市千成,26
豊中市千里,28
豊中市役所,31
吹田市垂水,41
吹田市北消防署,39
吹田市高野台,32
東大阪市西保健センター,32
東大阪市六万寺,38
東大阪市環境衛生検査センター,25
楠葉,32
枚方市役所,33
王仁公園,16
高槻北,****
庄所,33
八尾市保健所,34
成田,
寝屋川市役所,21
