局名,ppb
西部コミュニティセンター,38
国設大阪,42
茨木市役所,40
高石中学校,26
池田市立南畑会館,48
大東市役所,41
府立修徳学院,20
貝塚市消防署,31
島本町役場,37
富田林市役所,32
南海団地,40
泉南市役所,36
緑ケ丘小学校,33
三日市公民館,23
藤井寺市役所,26
岸和田中央公園,31
佐野中学校,40
泉大津市役所,29
豊能町役場,40
此花区役所,38
平尾小学校,44
野中小学校,42
桃谷中学校,43
大宮中学校,43
聖賢小学校,42
清江小学校,34
摂陽中学校,37
今宮中学校,41
九条南小学校,41
茨田北小学校,42
南港中央公園,39
出来島小学校,37
少林寺,37
浜寺,30
三宝,38
若松台,34
石津,37
登美丘,31
深井,28
美原,31
金岡南,32
高石消防署高師浜出張所,27
豊中市千成,46
豊中市千里,34
豊中市役所,42
吹田市垂水,44
吹田市北消防署,41
吹田市高野台,45
東大阪市西保健センター,40
東大阪市六万寺,33
東大阪市環境衛生検査センター,38
楠葉,40
枚方市役所,43
王仁公園,39
高槻北,****
庄所,43
八尾市保健所,36
成田,
寝屋川市役所,41
