局名,ppb
西部コミュニティセンター,44
国設大阪,38
茨木市役所,34
高石中学校,44
池田市立南畑会館,46
大東市役所,43
府立修徳学院,41
貝塚市消防署,46
島本町役場,41
富田林市役所,47
南海団地,46
泉南市役所,49
緑ケ丘小学校,47
三日市公民館,47
藤井寺市役所,46
岸和田中央公園,45
佐野中学校,45
泉大津市役所,45
豊能町役場,41
此花区役所,37
平尾小学校,38
野中小学校,43
桃谷中学校,40
大宮中学校,43
聖賢小学校,40
清江小学校,38
摂陽中学校,41
今宮中学校,39
九条南小学校,34
茨田北小学校,36
南港中央公園,38
出来島小学校,26
少林寺,44
浜寺,46
三宝,43
若松台,39
石津,49
登美丘,48
深井,46
美原,40
金岡南,47
高石消防署高師浜出張所,37
豊中市千成,****
豊中市千里,35
豊中市役所,41
吹田市垂水,41
吹田市北消防署,46
吹田市高野台,****
東大阪市西保健センター,42
東大阪市六万寺,43
東大阪市環境衛生検査センター,37
楠葉,39
枚方市役所,44
王仁公園,40
高槻北,****
庄所,44
八尾市保健所,43
成田,
寝屋川市役所,42
