局名,ppb
西部コミュニティセンター,26
国設大阪,23
茨木市役所,24
高石中学校,28
池田市立南畑会館,32
大東市役所,26
府立修徳学院,19
貝塚市消防署,30
島本町役場,21
富田林市役所,27
南海団地,33
泉南市役所,35
緑ケ丘小学校,28
三日市公民館,25
藤井寺市役所,27
岸和田中央公園,34
佐野中学校,33
泉大津市役所,32
豊能町役場,25
此花区役所,28
平尾小学校,28
野中小学校,30
桃谷中学校,25
大宮中学校,29
聖賢小学校,29
清江小学校,26
摂陽中学校,23
今宮中学校,25
九条南小学校,21
茨田北小学校,29
南港中央公園,26
出来島小学校,9
少林寺,30
浜寺,31
三宝,21
若松台,27
石津,26
登美丘,25
深井,26
美原,15
金岡南,23
高石消防署高師浜出張所,27
豊中市千成,31
豊中市千里,26
豊中市役所,29
吹田市垂水,29
吹田市北消防署,31
吹田市高野台,29
東大阪市西保健センター,24
東大阪市六万寺,22
東大阪市環境衛生検査センター,25
楠葉,25
枚方市役所,27
王仁公園,25
高槻北,****
庄所,31
八尾市保健所,22
成田,
寝屋川市役所,25
