局名,ppb
西部コミュニティセンター,34
国設大阪,34
茨木市役所,35
高石中学校,46
池田市立南畑会館,45
大東市役所,34
府立修徳学院,33
貝塚市消防署,44
島本町役場,34
富田林市役所,45
南海団地,46
泉南市役所,47
緑ケ丘小学校,46
三日市公民館,37
藤井寺市役所,47
岸和田中央公園,46
佐野中学校,40
泉大津市役所,48
豊能町役場,20
此花区役所,36
平尾小学校,35
野中小学校,31
桃谷中学校,36
大宮中学校,34
聖賢小学校,38
清江小学校,35
摂陽中学校,33
今宮中学校,35
九条南小学校,30
茨田北小学校,37
南港中央公園,40
出来島小学校,29
少林寺,42
浜寺,49
三宝,35
若松台,46
石津,49
登美丘,44
深井,40
美原,40
金岡南,47
高石消防署高師浜出張所,43
豊中市千成,26
豊中市千里,42
豊中市役所,25
吹田市垂水,32
吹田市北消防署,40
吹田市高野台,30
東大阪市西保健センター,35
東大阪市六万寺,28
東大阪市環境衛生検査センター,33
楠葉,35
枚方市役所,42
王仁公園,26
高槻北,****
庄所,43
八尾市保健所,29
成田,
寝屋川市役所,33
