局名,ppb
西部コミュニティセンター,7
国設大阪,11
茨木市役所,12
高石中学校,13
池田市立南畑会館,21
大東市役所,7
府立修徳学院,18
貝塚市消防署,15
島本町役場,4
富田林市役所,24
南海団地,34
泉南市役所,22
緑ケ丘小学校,22
三日市公民館,20
藤井寺市役所,12
岸和田中央公園,16
佐野中学校,15
泉大津市役所,14
豊能町役場,13
此花区役所,****
平尾小学校,13
野中小学校,3
桃谷中学校,15
大宮中学校,****
聖賢小学校,****
清江小学校,16
摂陽中学校,****
今宮中学校,12
九条南小学校,****
茨田北小学校,****
南港中央公園,5
出来島小学校,11
少林寺,15
浜寺,12
三宝,16
若松台,28
石津,11
登美丘,20
深井,14
美原,11
金岡南,17
高石消防署高師浜出張所,16
豊中市千成,4
豊中市千里,****
豊中市役所,12
吹田市垂水,9
吹田市北消防署,18
吹田市高野台,****
東大阪市西保健センター,7
東大阪市六万寺,22
東大阪市環境衛生検査センター,1
楠葉,6
枚方市役所,3
王仁公園,8
高槻北,****
庄所,5
八尾市保健所,2
成田,
寝屋川市役所,4
