局名,ppb
西部コミュニティセンター,10
国設大阪,18
茨木市役所,9
高石中学校,23
池田市立南畑会館,22
大東市役所,22
府立修徳学院,20
貝塚市消防署,38
島本町役場,9
富田林市役所,24
南海団地,44
泉南市役所,43
緑ケ丘小学校,32
三日市公民館,25
藤井寺市役所,18
岸和田中央公園,26
佐野中学校,31
泉大津市役所,26
豊能町役場,6
此花区役所,11
平尾小学校,19
野中小学校,21
桃谷中学校,11
大宮中学校,9
聖賢小学校,15
清江小学校,18
摂陽中学校,14
今宮中学校,22
九条南小学校,23
茨田北小学校,12
南港中央公園,4
出来島小学校,13
少林寺,18
浜寺,26
三宝,18
若松台,32
石津,18
登美丘,31
深井,25
美原,17
金岡南,29
高石消防署高師浜出張所,
豊中市千成,4
豊中市千里,6
豊中市役所,13
吹田市垂水,19
吹田市北消防署,17
吹田市高野台,9
東大阪市西保健センター,12
東大阪市六万寺,24
東大阪市環境衛生検査センター,12
楠葉,11
枚方市役所,5
王仁公園,23
高槻北,****
庄所,10
八尾市保健所,10
成田,
寝屋川市役所,20
