局名,ppb
西部コミュニティセンター,6
国設大阪,12
茨木市役所,9
高石中学校,9
池田市立南畑会館,16
大東市役所,14
府立修徳学院,23
貝塚市消防署,13
島本町役場,1
富田林市役所,11
南海団地,32
泉南市役所,27
緑ケ丘小学校,18
三日市公民館,16
藤井寺市役所,16
岸和田中央公園,15
佐野中学校,16
泉大津市役所,7
豊能町役場,8
此花区役所,8
平尾小学校,7
野中小学校,14
桃谷中学校,12
大宮中学校,7
聖賢小学校,12
清江小学校,5
摂陽中学校,6
今宮中学校,13
九条南小学校,19
茨田北小学校,5
南港中央公園,0
出来島小学校,6
少林寺,14
浜寺,14
三宝,11
若松台,20
石津,10
登美丘,12
深井,3
美原,5
金岡南,15
高石消防署高師浜出張所,12
豊中市千成,6
豊中市千里,5
豊中市役所,5
吹田市垂水,12
吹田市北消防署,6
吹田市高野台,6
東大阪市西保健センター,6
東大阪市六万寺,19
東大阪市環境衛生検査センター,2
楠葉,2
枚方市役所,11
王仁公園,19
高槻北,****
庄所,4
八尾市保健所,0
成田,
寝屋川市役所,17
