局名,ppb
西部コミュニティセンター,13
国設大阪,14
茨木市役所,7
高石中学校,30
池田市立南畑会館,23
大東市役所,27
府立修徳学院,26
貝塚市消防署,32
島本町役場,12
富田林市役所,30
南海団地,33
泉南市役所,33
緑ケ丘小学校,36
三日市公民館,22
藤井寺市役所,18
岸和田中央公園,32
佐野中学校,24
泉大津市役所,32
豊能町役場,19
此花区役所,10
平尾小学校,28
野中小学校,14
桃谷中学校,19
大宮中学校,19
聖賢小学校,12
清江小学校,13
摂陽中学校,26
今宮中学校,24
九条南小学校,9
茨田北小学校,11
南港中央公園,33
出来島小学校,10
少林寺,33
浜寺,33
三宝,29
若松台,36
石津,33
登美丘,36
深井,34
美原,29
金岡南,35
高石消防署高師浜出張所,31
豊中市千成,11
豊中市千里,3
豊中市役所,5
吹田市垂水,14
吹田市北消防署,12
吹田市高野台,18
東大阪市西保健センター,19
東大阪市六万寺,25
東大阪市環境衛生検査センター,12
楠葉,14
枚方市役所,19
王仁公園,13
高槻北,****
庄所,10
八尾市保健所,24
成田,
寝屋川市役所,19
