局名,ppb
西部コミュニティセンター,14
国設大阪,13
茨木市役所,13
高石中学校,16
池田市立南畑会館,21
大東市役所,20
府立修徳学院,20
貝塚市消防署,22
島本町役場,10
富田林市役所,18
南海団地,32
泉南市役所,32
緑ケ丘小学校,22
三日市公民館,21
藤井寺市役所,26
岸和田中央公園,20
佐野中学校,23
泉大津市役所,17
豊能町役場,11
此花区役所,14
平尾小学校,19
野中小学校,20
桃谷中学校,17
大宮中学校,15
聖賢小学校,14
清江小学校,17
摂陽中学校,12
今宮中学校,18
九条南小学校,16
茨田北小学校,19
南港中央公園,7
出来島小学校,16
少林寺,14
浜寺,18
三宝,19
若松台,20
石津,17
登美丘,21
深井,19
美原,13
金岡南,20
高石消防署高師浜出張所,17
豊中市千成,20
豊中市千里,14
豊中市役所,17
吹田市垂水,22
吹田市北消防署,16
吹田市高野台,13
東大阪市西保健センター,16
東大阪市六万寺,14
東大阪市環境衛生検査センター,10
楠葉,9
枚方市役所,14
王仁公園,14
高槻北,****
庄所,14
八尾市保健所,16
成田,
寝屋川市役所,17
