局名,ppb
西部コミュニティセンター,8
国設大阪,10
茨木市役所,8
高石中学校,8
池田市立南畑会館,13
大東市役所,6
府立修徳学院,19
貝塚市消防署,16
島本町役場,3
富田林市役所,8
南海団地,26
泉南市役所,20
緑ケ丘小学校,11
三日市公民館,15
藤井寺市役所,18
岸和田中央公園,10
佐野中学校,13
泉大津市役所,8
豊能町役場,11
此花区役所,5
平尾小学校,10
野中小学校,11
桃谷中学校,9
大宮中学校,10
聖賢小学校,13
清江小学校,10
摂陽中学校,7
今宮中学校,7
九条南小学校,9
茨田北小学校,10
南港中央公園,6
出来島小学校,7
少林寺,10
浜寺,12
三宝,12
若松台,11
石津,12
登美丘,9
深井,8
美原,5
金岡南,9
高石消防署高師浜出張所,9
豊中市千成,11
豊中市千里,11
豊中市役所,6
吹田市垂水,12
吹田市北消防署,8
吹田市高野台,6
東大阪市西保健センター,7
東大阪市六万寺,10
東大阪市環境衛生検査センター,5
楠葉,4
枚方市役所,15
王仁公園,12
高槻北,****
庄所,8
八尾市保健所,4
成田,
寝屋川市役所,11
