局名,ppb
西部コミュニティセンター,27
国設大阪,24
茨木市役所,12
高石中学校,34
池田市立南畑会館,30
大東市役所,29
府立修徳学院,29
貝塚市消防署,37
島本町役場,21
富田林市役所,35
南海団地,37
泉南市役所,39
緑ケ丘小学校,37
三日市公民館,36
藤井寺市役所,35
岸和田中央公園,38
佐野中学校,38
泉大津市役所,35
豊能町役場,25
此花区役所,30
平尾小学校,30
野中小学校,30
桃谷中学校,32
大宮中学校,28
聖賢小学校,28
清江小学校,31
摂陽中学校,30
今宮中学校,28
九条南小学校,28
茨田北小学校,30
南港中央公園,31
出来島小学校,19
少林寺,35
浜寺,35
三宝,26
若松台,37
石津,28
登美丘,36
深井,33
美原,30
金岡南,35
高石消防署高師浜出張所,30
豊中市千成,29
豊中市千里,26
豊中市役所,20
吹田市垂水,28
吹田市北消防署,31
吹田市高野台,23
東大阪市西保健センター,32
東大阪市六万寺,30
東大阪市環境衛生検査センター,30
楠葉,29
枚方市役所,24
王仁公園,26
高槻北,****
庄所,24
八尾市保健所,31
成田,
寝屋川市役所,27
