局名,ppb
西部コミュニティセンター,16
国設大阪,24
茨木市役所,14
高石中学校,21
池田市立南畑会館,33
大東市役所,13
府立修徳学院,18
貝塚市消防署,35
島本町役場,17
富田林市役所,26
南海団地,46
泉南市役所,43
緑ケ丘小学校,33
三日市公民館,25
藤井寺市役所,21
岸和田中央公園,27
佐野中学校,29
泉大津市役所,26
豊能町役場,7
此花区役所,14
平尾小学校,8
野中小学校,20
桃谷中学校,11
大宮中学校,13
聖賢小学校,24
清江小学校,19
摂陽中学校,17
今宮中学校,9
九条南小学校,17
茨田北小学校,16
南港中央公園,4
出来島小学校,10
少林寺,22
浜寺,27
三宝,19
若松台,32
石津,27
登美丘,33
深井,26
美原,22
金岡南,30
高石消防署高師浜出張所,23
豊中市千成,18
豊中市千里,18
豊中市役所,19
吹田市垂水,21
吹田市北消防署,16
吹田市高野台,17
東大阪市西保健センター,18
東大阪市六万寺,25
東大阪市環境衛生検査センター,12
楠葉,7
枚方市役所,18
王仁公園,23
高槻北,****
庄所,17
八尾市保健所,16
成田,
寝屋川市役所,23
