局名,ppb
西部コミュニティセンター,35
国設大阪,36
茨木市役所,31
高石中学校,31
池田市立南畑会館,36
大東市役所,32
府立修徳学院,15
貝塚市消防署,38
島本町役場,34
富田林市役所,38
南海団地,44
泉南市役所,46
緑ケ丘小学校,40
三日市公民館,29
藤井寺市役所,24
岸和田中央公園,40
佐野中学校,44
泉大津市役所,40
豊能町役場,33
此花区役所,30
平尾小学校,33
野中小学校,31
桃谷中学校,37
大宮中学校,36
聖賢小学校,33
清江小学校,32
摂陽中学校,31
今宮中学校,35
九条南小学校,32
茨田北小学校,34
南港中央公園,31
出来島小学校,26
少林寺,43
浜寺,43
三宝,31
若松台,41
石津,42
登美丘,40
深井,41
美原,35
金岡南,42
高石消防署高師浜出張所,39
豊中市千成,28
豊中市千里,38
豊中市役所,31
吹田市垂水,33
吹田市北消防署,40
吹田市高野台,27
東大阪市西保健センター,27
東大阪市六万寺,31
東大阪市環境衛生検査センター,24
楠葉,39
枚方市役所,38
王仁公園,37
高槻北,****
庄所,33
八尾市保健所,25
成田,
寝屋川市役所,35
