局名,ppb
西部コミュニティセンター,35
国設大阪,38
茨木市役所,33
高石中学校,32
池田市立南畑会館,37
大東市役所,37
府立修徳学院,38
貝塚市消防署,38
島本町役場,34
富田林市役所,40
南海団地,42
泉南市役所,44
緑ケ丘小学校,39
三日市公民館,36
藤井寺市役所,40
岸和田中央公園,40
佐野中学校,40
泉大津市役所,39
豊能町役場,37
此花区役所,37
平尾小学校,39
野中小学校,36
桃谷中学校,40
大宮中学校,37
聖賢小学校,37
清江小学校,****
摂陽中学校,37
今宮中学校,****
九条南小学校,34
茨田北小学校,37
南港中央公園,****
出来島小学校,****
少林寺,40
浜寺,43
三宝,39
若松台,40
石津,40
登美丘,40
深井,41
美原,38
金岡南,42
高石消防署高師浜出張所,37
豊中市千成,32
豊中市千里,35
豊中市役所,29
吹田市垂水,32
吹田市北消防署,40
吹田市高野台,28
東大阪市西保健センター,39
東大阪市六万寺,37
東大阪市環境衛生検査センター,38
楠葉,40
枚方市役所,38
王仁公園,36
高槻北,****
庄所,37
八尾市保健所,38
成田,
寝屋川市役所,35
