局名,ppb
西部コミュニティセンター,43
国設大阪,46
茨木市役所,42
高石中学校,43
池田市立南畑会館,48
大東市役所,47
府立修徳学院,40
貝塚市消防署,54
島本町役場,27
富田林市役所,45
南海団地,52
泉南市役所,58
緑ケ丘小学校,53
三日市公民館,34
藤井寺市役所,45
岸和田中央公園,54
佐野中学校,55
泉大津市役所,41
豊能町役場,32
此花区役所,35
平尾小学校,47
野中小学校,48
桃谷中学校,48
大宮中学校,48
聖賢小学校,47
清江小学校,43
摂陽中学校,44
今宮中学校,44
九条南小学校,41
茨田北小学校,46
南港中央公園,32
出来島小学校,33
少林寺,43
浜寺,42
三宝,40
若松台,49
石津,38
登美丘,49
深井,49
美原,39
金岡南,49
高石消防署高師浜出張所,34
豊中市千成,47
豊中市千里,40
豊中市役所,41
吹田市垂水,45
吹田市北消防署,43
吹田市高野台,45
東大阪市西保健センター,47
東大阪市六万寺,45
東大阪市環境衛生検査センター,39
楠葉,43
枚方市役所,46
王仁公園,45
高槻北,****
庄所,47
八尾市保健所,44
成田,
寝屋川市役所,45
