局名,ppb
西部コミュニティセンター,28
国設大阪,28
茨木市役所,28
高石中学校,33
池田市立南畑会館,33
大東市役所,27
府立修徳学院,21
貝塚市消防署,33
島本町役場,16
富田林市役所,32
南海団地,34
泉南市役所,36
緑ケ丘小学校,36
三日市公民館,33
藤井寺市役所,33
岸和田中央公園,35
佐野中学校,31
泉大津市役所,32
豊能町役場,32
此花区役所,****
平尾小学校,30
野中小学校,29
桃谷中学校,31
大宮中学校,****
聖賢小学校,****
清江小学校,31
摂陽中学校,****
今宮中学校,29
九条南小学校,****
茨田北小学校,****
南港中央公園,33
出来島小学校,24
少林寺,34
浜寺,34
三宝,30
若松台,34
石津,32
登美丘,32
深井,32
美原,29
金岡南,34
高石消防署高師浜出張所,32
豊中市千成,28
豊中市千里,31
豊中市役所,25
吹田市垂水,27
吹田市北消防署,33
吹田市高野台,26
東大阪市西保健センター,31
東大阪市六万寺,31
東大阪市環境衛生検査センター,31
楠葉,32
枚方市役所,29
王仁公園,24
高槻北,****
庄所,30
八尾市保健所,31
成田,
寝屋川市役所,24
