局名,ppb
西部コミュニティセンター,44
国設大阪,35
茨木市役所,28
高石中学校,40
池田市立南畑会館,40
大東市役所,42
府立修徳学院,35
貝塚市消防署,40
島本町役場,23
富田林市役所,42
南海団地,38
泉南市役所,43
緑ケ丘小学校,39
三日市公民館,30
藤井寺市役所,41
岸和田中央公園,44
佐野中学校,43
泉大津市役所,41
豊能町役場,34
此花区役所,41
平尾小学校,38
野中小学校,41
桃谷中学校,37
大宮中学校,43
聖賢小学校,40
清江小学校,41
摂陽中学校,41
今宮中学校,38
九条南小学校,39
茨田北小学校,43
南港中央公園,41
出来島小学校,31
少林寺,42
浜寺,40
三宝,37
若松台,41
石津,41
登美丘,43
深井,41
美原,36
金岡南,41
高石消防署高師浜出張所,33
豊中市千成,41
豊中市千里,27
豊中市役所,36
吹田市垂水,42
吹田市北消防署,34
吹田市高野台,38
東大阪市西保健センター,42
東大阪市六万寺,40
東大阪市環境衛生検査センター,41
楠葉,21
枚方市役所,38
王仁公園,37
高槻北,****
庄所,30
八尾市保健所,40
成田,
寝屋川市役所,39
