局名,ppb
西部コミュニティセンター,9
国設大阪,21
茨木市役所,10
高石中学校,19
池田市立南畑会館,29
大東市役所,20
府立修徳学院,24
貝塚市消防署,31
島本町役場,9
富田林市役所,15
南海団地,34
泉南市役所,32
緑ケ丘小学校,21
三日市公民館,16
藤井寺市役所,17
岸和田中央公園,22
佐野中学校,27
泉大津市役所,19
豊能町役場,11
此花区役所,13
平尾小学校,23
野中小学校,4
桃谷中学校,14
大宮中学校,12
聖賢小学校,15
清江小学校,17
摂陽中学校,13
今宮中学校,22
九条南小学校,21
茨田北小学校,11
南港中央公園,20
出来島小学校,16
少林寺,18
浜寺,10
三宝,18
若松台,20
石津,11
登美丘,20
深井,20
美原,12
金岡南,18
高石消防署高師浜出張所,16
豊中市千成,2
豊中市千里,13
豊中市役所,8
吹田市垂水,11
吹田市北消防署,14
吹田市高野台,7
東大阪市西保健センター,11
東大阪市六万寺,20
東大阪市環境衛生検査センター,11
楠葉,11
枚方市役所,4
王仁公園,18
高槻北,****
庄所,7
八尾市保健所,9
成田,
寝屋川市役所,8
