局名,ppb
西部コミュニティセンター,36
国設大阪,31
茨木市役所,18
高石中学校,31
池田市立南畑会館,30
大東市役所,36
府立修徳学院,14
貝塚市消防署,32
島本町役場,7
富田林市役所,27
南海団地,36
泉南市役所,37
緑ケ丘小学校,27
三日市公民館,19
藤井寺市役所,34
岸和田中央公園,35
佐野中学校,35
泉大津市役所,36
豊能町役場,22
此花区役所,35
平尾小学校,36
野中小学校,40
桃谷中学校,37
大宮中学校,39
聖賢小学校,31
清江小学校,35
摂陽中学校,31
今宮中学校,32
九条南小学校,30
茨田北小学校,37
南港中央公園,37
出来島小学校,27
少林寺,39
浜寺,38
三宝,31
若松台,32
石津,34
登美丘,35
深井,35
美原,31
金岡南,34
高石消防署高師浜出張所,31
豊中市千成,39
豊中市千里,25
豊中市役所,34
吹田市垂水,36
吹田市北消防署,24
吹田市高野台,30
東大阪市西保健センター,33
東大阪市六万寺,18
東大阪市環境衛生検査センター,29
楠葉,21
枚方市役所,16
王仁公園,18
高槻北,****
庄所,24
八尾市保健所,32
成田,
寝屋川市役所,31
