局名,ppb
西部コミュニティセンター,32
国設大阪,32
茨木市役所,31
高石中学校,31
池田市立南畑会館,35
大東市役所,31
府立修徳学院,29
貝塚市消防署,33
島本町役場,33
富田林市役所,27
南海団地,37
泉南市役所,40
緑ケ丘小学校,33
三日市公民館,28
藤井寺市役所,35
岸和田中央公園,36
佐野中学校,37
泉大津市役所,31
豊能町役場,35
此花区役所,32
平尾小学校,35
野中小学校,27
桃谷中学校,33
大宮中学校,33
聖賢小学校,32
清江小学校,30
摂陽中学校,32
今宮中学校,33
九条南小学校,31
茨田北小学校,32
南港中央公園,26
出来島小学校,29
少林寺,29
浜寺,31
三宝,29
若松台,30
石津,25
登美丘,27
深井,28
美原,24
金岡南,28
高石消防署高師浜出張所,28
豊中市千成,34
豊中市千里,34
豊中市役所,34
吹田市垂水,35
吹田市北消防署,35
吹田市高野台,35
東大阪市西保健センター,34
東大阪市六万寺,29
東大阪市環境衛生検査センター,28
楠葉,35
枚方市役所,34
王仁公園,34
高槻北,****
庄所,35
八尾市保健所,35
成田,
寝屋川市役所,30
