局名,ppb
西部コミュニティセンター,16
国設大阪,25
茨木市役所,23
高石中学校,30
池田市立南畑会館,30
大東市役所,23
府立修徳学院,28
貝塚市消防署,32
島本町役場,14
富田林市役所,31
南海団地,33
泉南市役所,36
緑ケ丘小学校,34
三日市公民館,32
藤井寺市役所,28
岸和田中央公園,33
佐野中学校,32
泉大津市役所,28
豊能町役場,38
此花区役所,22
平尾小学校,27
野中小学校,24
桃谷中学校,26
大宮中学校,18
聖賢小学校,21
清江小学校,28
摂陽中学校,27
今宮中学校,27
九条南小学校,26
茨田北小学校,24
南港中央公園,25
出来島小学校,20
少林寺,30
浜寺,31
三宝,32
若松台,34
石津,34
登美丘,34
深井,33
美原,30
金岡南,35
高石消防署高師浜出張所,27
豊中市千成,24
豊中市千里,21
豊中市役所,20
吹田市垂水,22
吹田市北消防署,26
吹田市高野台,15
東大阪市西保健センター,27
東大阪市六万寺,29
東大阪市環境衛生検査センター,23
楠葉,16
枚方市役所,16
王仁公園,17
高槻北,****
庄所,22
八尾市保健所,27
成田,
寝屋川市役所,17
