局名,ppb
西部コミュニティセンター,7
国設大阪,7
茨木市役所,4
高石中学校,14
池田市立南畑会館,19
大東市役所,10
府立修徳学院,19
貝塚市消防署,24
島本町役場,0
富田林市役所,19
南海団地,37
泉南市役所,35
緑ケ丘小学校,25
三日市公民館,17
藤井寺市役所,16
岸和田中央公園,19
佐野中学校,23
泉大津市役所,18
豊能町役場,9
此花区役所,4
平尾小学校,7
野中小学校,10
桃谷中学校,8
大宮中学校,6
聖賢小学校,6
清江小学校,3
摂陽中学校,2
今宮中学校,9
九条南小学校,13
茨田北小学校,4
南港中央公園,3
出来島小学校,7
少林寺,17
浜寺,16
三宝,17
若松台,29
石津,13
登美丘,16
深井,15
美原,13
金岡南,13
高石消防署高師浜出張所,14
豊中市千成,4
豊中市千里,6
豊中市役所,18
吹田市垂水,3
吹田市北消防署,16
吹田市高野台,4
東大阪市西保健センター,5
東大阪市六万寺,13
東大阪市環境衛生検査センター,1
楠葉,5
枚方市役所,13
王仁公園,11
高槻北,****
庄所,5
八尾市保健所,1
成田,
寝屋川市役所,12
