局名,ppb
西部コミュニティセンター,42
国設大阪,33
茨木市役所,40
高石中学校,43
池田市立南畑会館,45
大東市役所,48
府立修徳学院,34
貝塚市消防署,44
島本町役場,46
富田林市役所,49
南海団地,33
泉南市役所,40
緑ケ丘小学校,48
三日市公民館,46
藤井寺市役所,41
岸和田中央公園,41
佐野中学校,40
泉大津市役所,37
豊能町役場,54
此花区役所,32
平尾小学校,29
野中小学校,43
桃谷中学校,34
大宮中学校,41
聖賢小学校,35
清江小学校,38
摂陽中学校,34
今宮中学校,33
九条南小学校,31
茨田北小学校,41
南港中央公園,25
出来島小学校,26
少林寺,31
浜寺,38
三宝,33
若松台,47
石津,44
登美丘,43
深井,41
美原,38
金岡南,38
高石消防署高師浜出張所,33
豊中市千成,41
豊中市千里,38
豊中市役所,41
吹田市垂水,45
吹田市北消防署,47
吹田市高野台,44
東大阪市西保健センター,42
東大阪市六万寺,48
東大阪市環境衛生検査センター,42
楠葉,48
枚方市役所,50
王仁公園,48
高槻北,****
庄所,50
八尾市保健所,40
成田,
寝屋川市役所,46
