局名,ppb
西部コミュニティセンター,29
国設大阪,30
茨木市役所,22
高石中学校,31
池田市立南畑会館,27
大東市役所,30
府立修徳学院,20
貝塚市消防署,33
島本町役場,4
富田林市役所,29
南海団地,35
泉南市役所,33
緑ケ丘小学校,33
三日市公民館,25
藤井寺市役所,33
岸和田中央公園,35
佐野中学校,31
泉大津市役所,33
豊能町役場,33
此花区役所,36
平尾小学校,30
野中小学校,32
桃谷中学校,35
大宮中学校,31
聖賢小学校,30
清江小学校,33
摂陽中学校,29
今宮中学校,32
九条南小学校,31
茨田北小学校,33
南港中央公園,30
出来島小学校,19
少林寺,36
浜寺,33
三宝,29
若松台,33
石津,35
登美丘,34
深井,30
美原,25
金岡南,34
高石消防署高師浜出張所,26
豊中市千成,28
豊中市千里,24
豊中市役所,19
吹田市垂水,28
吹田市北消防署,30
吹田市高野台,23
東大阪市西保健センター,35
東大阪市六万寺,22
東大阪市環境衛生検査センター,34
楠葉,28
枚方市役所,18
王仁公園,5
高槻北,****
庄所,26
八尾市保健所,24
成田,
寝屋川市役所,18
