局名,ppb
西部コミュニティセンター,35
国設大阪,33
茨木市役所,26
高石中学校,33
池田市立南畑会館,38
大東市役所,34
府立修徳学院,28
貝塚市消防署,33
島本町役場,35
富田林市役所,36
南海団地,35
泉南市役所,36
緑ケ丘小学校,33
三日市公民館,32
藤井寺市役所,37
岸和田中央公園,35
佐野中学校,32
泉大津市役所,33
豊能町役場,39
此花区役所,34
平尾小学校,33
野中小学校,34
桃谷中学校,34
大宮中学校,33
聖賢小学校,36
清江小学校,33
摂陽中学校,29
今宮中学校,****
九条南小学校,30
茨田北小学校,29
南港中央公園,32
出来島小学校,21
少林寺,30
浜寺,37
三宝,29
若松台,34
石津,35
登美丘,35
深井,33
美原,27
金岡南,32
高石消防署高師浜出張所,30
豊中市千成,35
豊中市千里,34
豊中市役所,34
吹田市垂水,36
吹田市北消防署,39
吹田市高野台,36
東大阪市西保健センター,****
東大阪市六万寺,34
東大阪市環境衛生検査センター,32
楠葉,38
枚方市役所,37
王仁公園,34
高槻北,****
庄所,39
八尾市保健所,34
成田,
寝屋川市役所,32
