局名,ppb
西部コミュニティセンター,16
国設大阪,14
茨木市役所,14
高石中学校,36
池田市立南畑会館,31
大東市役所,26
府立修徳学院,****
貝塚市消防署,44
島本町役場,18
富田林市役所,48
南海団地,41
泉南市役所,46
緑ケ丘小学校,49
三日市公民館,50
藤井寺市役所,40
岸和田中央公園,38
佐野中学校,41
泉大津市役所,30
豊能町役場,53
此花区役所,13
平尾小学校,17
野中小学校,14
桃谷中学校,20
大宮中学校,14
聖賢小学校,14
清江小学校,31
摂陽中学校,22
今宮中学校,15
九条南小学校,9
茨田北小学校,18
南港中央公園,12
出来島小学校,10
少林寺,38
浜寺,42
三宝,31
若松台,44
石津,39
登美丘,45
深井,42
美原,35
金岡南,43
高石消防署高師浜出張所,24
豊中市千成,17
豊中市千里,21
豊中市役所,20
吹田市垂水,17
吹田市北消防署,25
吹田市高野台,23
東大阪市西保健センター,23
東大阪市六万寺,30
東大阪市環境衛生検査センター,24
楠葉,17
枚方市役所,22
王仁公園,21
高槻北,****
庄所,18
八尾市保健所,30
成田,
寝屋川市役所,22
