局名,ppb
西部コミュニティセンター,7
国設大阪,11
茨木市役所,6
高石中学校,10
池田市立南畑会館,9
大東市役所,7
府立修徳学院,14
貝塚市消防署,16
島本町役場,3
富田林市役所,8
南海団地,35
泉南市役所,31
緑ケ丘小学校,15
三日市公民館,15
藤井寺市役所,15
岸和田中央公園,12
佐野中学校,20
泉大津市役所,10
豊能町役場,4
此花区役所,6
平尾小学校,5
野中小学校,11
桃谷中学校,8
大宮中学校,6
聖賢小学校,9
清江小学校,13
摂陽中学校,9
今宮中学校,6
九条南小学校,7
茨田北小学校,8
南港中央公園,5
出来島小学校,9
少林寺,12
浜寺,12
三宝,13
若松台,23
石津,10
登美丘,10
深井,10
美原,7
金岡南,10
高石消防署高師浜出張所,9
豊中市千成,9
豊中市千里,6
豊中市役所,7
吹田市垂水,9
吹田市北消防署,5
吹田市高野台,4
東大阪市西保健センター,5
東大阪市六万寺,12
東大阪市環境衛生検査センター,2
楠葉,6
枚方市役所,8
王仁公園,16
高槻北,****
庄所,7
八尾市保健所,4
成田,
寝屋川市役所,10
