局名,ppb
西部コミュニティセンター,16
国設大阪,27
茨木市役所,16
高石中学校,24
池田市立南畑会館,29
大東市役所,21
府立修徳学院,20
貝塚市消防署,31
島本町役場,20
富田林市役所,28
南海団地,38
泉南市役所,36
緑ケ丘小学校,30
三日市公民館,22
藤井寺市役所,22
岸和田中央公園,24
佐野中学校,27
泉大津市役所,24
豊能町役場,10
此花区役所,22
平尾小学校,20
野中小学校,21
桃谷中学校,19
大宮中学校,23
聖賢小学校,25
清江小学校,20
摂陽中学校,13
今宮中学校,20
九条南小学校,21
茨田北小学校,17
南港中央公園,29
出来島小学校,14
少林寺,22
浜寺,24
三宝,19
若松台,26
石津,24
登美丘,27
深井,25
美原,21
金岡南,24
高石消防署高師浜出張所,21
豊中市千成,17
豊中市千里,30
豊中市役所,16
吹田市垂水,19
吹田市北消防署,16
吹田市高野台,9
東大阪市西保健センター,17
東大阪市六万寺,25
東大阪市環境衛生検査センター,15
楠葉,16
枚方市役所,21
王仁公園,20
高槻北,****
庄所,14
八尾市保健所,20
成田,
寝屋川市役所,8
