局名,ppb
西部コミュニティセンター,46
国設大阪,
茨木市役所,50
高石中学校,45
池田市立南畑会館,53
大東市役所,51
府立修徳学院,39
貝塚市消防署,48
島本町役場,47
富田林市役所,47
南海団地,47
泉南市役所,54
緑ケ丘小学校,46
三日市公民館,45
藤井寺市役所,46
岸和田中央公園,50
佐野中学校,51
泉大津市役所,45
豊能町役場,45
此花区役所,36
平尾小学校,47
野中小学校,49
桃谷中学校,49
大宮中学校,47
聖賢小学校,49
清江小学校,46
摂陽中学校,47
今宮中学校,45
九条南小学校,42
茨田北小学校,46
南港中央公園,44
出来島小学校,40
少林寺,47
浜寺,45
三宝,44
若松台,48
石津,40
登美丘,48
深井,49
美原,40
金岡南,51
高石消防署高師浜出張所,38
豊中市千成,50
豊中市千里,48
豊中市役所,45
吹田市垂水,50
吹田市北消防署,52
吹田市高野台,50
東大阪市西保健センター,49
東大阪市六万寺,45
東大阪市環境衛生検査センター,41
楠葉,51
枚方市役所,49
王仁公園,51
高槻北,****
庄所,50
八尾市保健所,47
成田,
寝屋川市役所,48
