局名,ppb
西部コミュニティセンター,38
国設大阪,39
茨木市役所,27
高石中学校,39
池田市立南畑会館,32
大東市役所,42
府立修徳学院,40
貝塚市消防署,40
島本町役場,25
富田林市役所,44
南海団地,35
泉南市役所,****
緑ケ丘小学校,****
三日市公民館,42
藤井寺市役所,43
岸和田中央公園,36
佐野中学校,41
泉大津市役所,38
豊能町役場,****
此花区役所,22
平尾小学校,34
野中小学校,32
桃谷中学校,39
大宮中学校,41
聖賢小学校,39
清江小学校,39
摂陽中学校,****
今宮中学校,37
九条南小学校,26
茨田北小学校,****
南港中央公園,10
出来島小学校,15
少林寺,39
浜寺,46
三宝,43
若松台,43
石津,45
登美丘,42
深井,41
美原,38
金岡南,44
高石消防署高師浜出張所,36
豊中市千成,29
豊中市千里,23
豊中市役所,24
吹田市垂水,34
吹田市北消防署,29
吹田市高野台,21
東大阪市西保健センター,42
東大阪市六万寺,42
東大阪市環境衛生検査センター,33
楠葉,25
枚方市役所,29
王仁公園,30
高槻北,****
庄所,27
八尾市保健所,42
成田,
寝屋川市役所,****
