局名,ppb
西部コミュニティセンター,6
国設大阪,9
茨木市役所,10
高石中学校,22
池田市立南畑会館,24
大東市役所,13
府立修徳学院,26
貝塚市消防署,38
島本町役場,11
富田林市役所,30
南海団地,49
泉南市役所,46
緑ケ丘小学校,34
三日市公民館,24
藤井寺市役所,28
岸和田中央公園,31
佐野中学校,33
泉大津市役所,31
豊能町役場,11
此花区役所,7
平尾小学校,17
野中小学校,3
桃谷中学校,15
大宮中学校,5
聖賢小学校,10
清江小学校,21
摂陽中学校,22
今宮中学校,23
九条南小学校,4
茨田北小学校,13
南港中央公園,2
出来島小学校,8
少林寺,26
浜寺,30
三宝,19
若松台,34
石津,26
登美丘,35
深井,32
美原,17
金岡南,30
高石消防署高師浜出張所,18
豊中市千成,2
豊中市千里,10
豊中市役所,1
吹田市垂水,3
吹田市北消防署,13
吹田市高野台,1
東大阪市西保健センター,22
東大阪市六万寺,19
東大阪市環境衛生検査センター,9
楠葉,12
枚方市役所,3
王仁公園,26
高槻北,****
庄所,4
八尾市保健所,21
成田,
寝屋川市役所,7
