局名,ppb
西部コミュニティセンター,42
国設大阪,41
茨木市役所,34
高石中学校,52
池田市立南畑会館,46
大東市役所,46
府立修徳学院,45
貝塚市消防署,58
島本町役場,****
富田林市役所,****
南海団地,48
泉南市役所,55
緑ケ丘小学校,57
三日市公民館,56
藤井寺市役所,54
岸和田中央公園,58
佐野中学校,47
泉大津市役所,49
豊能町役場,50
此花区役所,41
平尾小学校,46
野中小学校,44
桃谷中学校,45
大宮中学校,42
聖賢小学校,42
清江小学校,50
摂陽中学校,47
今宮中学校,45
九条南小学校,42
茨田北小学校,33
南港中央公園,42
出来島小学校,25
少林寺,50
浜寺,55
三宝,45
若松台,58
石津,50
登美丘,57
深井,55
美原,49
金岡南,****
高石消防署高師浜出張所,43
豊中市千成,43
豊中市千里,33
豊中市役所,37
吹田市垂水,42
吹田市北消防署,44
吹田市高野台,41
東大阪市西保健センター,44
東大阪市六万寺,43
東大阪市環境衛生検査センター,42
楠葉,53
枚方市役所,50
王仁公園,50
高槻北,****
庄所,52
八尾市保健所,48
成田,
寝屋川市役所,44
