局名,ppb
西部コミュニティセンター,8
国設大阪,6
茨木市役所,21
高石中学校,23
池田市立南畑会館,36
大東市役所,20
府立修徳学院,20
貝塚市消防署,26
島本町役場,10
富田林市役所,26
南海団地,36
泉南市役所,28
緑ケ丘小学校,29
三日市公民館,21
藤井寺市役所,23
岸和田中央公園,28
佐野中学校,22
泉大津市役所,28
豊能町役場,19
此花区役所,5
平尾小学校,16
野中小学校,9
桃谷中学校,18
大宮中学校,5
聖賢小学校,15
清江小学校,16
摂陽中学校,24
今宮中学校,20
九条南小学校,3
茨田北小学校,22
南港中央公園,5
出来島小学校,5
少林寺,27
浜寺,25
三宝,21
若松台,22
石津,30
登美丘,29
深井,25
美原,13
金岡南,28
高石消防署高師浜出張所,14
豊中市千成,16
豊中市千里,26
豊中市役所,25
吹田市垂水,7
吹田市北消防署,26
吹田市高野台,13
東大阪市西保健センター,16
東大阪市六万寺,22
東大阪市環境衛生検査センター,13
楠葉,25
枚方市役所,29
王仁公園,23
高槻北,****
庄所,25
八尾市保健所,24
成田,
寝屋川市役所,14
