局名,ppb
西部コミュニティセンター,36
国設大阪,41
茨木市役所,31
高石中学校,37
池田市立南畑会館,42
大東市役所,40
府立修徳学院,39
貝塚市消防署,42
島本町役場,21
富田林市役所,41
南海団地,46
泉南市役所,46
緑ケ丘小学校,36
三日市公民館,22
藤井寺市役所,40
岸和田中央公園,44
佐野中学校,43
泉大津市役所,39
豊能町役場,34
此花区役所,34
平尾小学校,42
野中小学校,41
桃谷中学校,42
大宮中学校,40
聖賢小学校,41
清江小学校,40
摂陽中学校,39
今宮中学校,40
九条南小学校,40
茨田北小学校,40
南港中央公園,37
出来島小学校,35
少林寺,42
浜寺,38
三宝,40
若松台,42
石津,33
登美丘,43
深井,43
美原,37
金岡南,40
高石消防署高師浜出張所,37
豊中市千成,42
豊中市千里,40
豊中市役所,39
吹田市垂水,40
吹田市北消防署,43
吹田市高野台,40
東大阪市西保健センター,41
東大阪市六万寺,36
東大阪市環境衛生検査センター,40
楠葉,32
枚方市役所,38
王仁公園,38
高槻北,****
庄所,38
八尾市保健所,39
成田,
寝屋川市役所,37
