局名,ppb
西部コミュニティセンター,22
国設大阪,25
茨木市役所,25
高石中学校,23
池田市立南畑会館,30
大東市役所,23
府立修徳学院,12
貝塚市消防署,25
島本町役場,22
富田林市役所,18
南海団地,26
泉南市役所,27
緑ケ丘小学校,21
三日市公民館,12
藤井寺市役所,23
岸和田中央公園,29
佐野中学校,26
泉大津市役所,29
豊能町役場,26
此花区役所,22
平尾小学校,19
野中小学校,26
桃谷中学校,25
大宮中学校,25
聖賢小学校,25
清江小学校,11
摂陽中学校,20
今宮中学校,17
九条南小学校,20
茨田北小学校,23
南港中央公園,13
出来島小学校,18
少林寺,17
浜寺,20
三宝,17
若松台,20
石津,15
登美丘,28
深井,23
美原,18
金岡南,22
高石消防署高師浜出張所,20
豊中市千成,26
豊中市千里,28
豊中市役所,26
吹田市垂水,27
吹田市北消防署,31
吹田市高野台,27
東大阪市西保健センター,25
東大阪市六万寺,16
東大阪市環境衛生検査センター,15
楠葉,32
枚方市役所,26
王仁公園,28
高槻北,****
庄所,25
八尾市保健所,17
成田,
寝屋川市役所,23
