局名,ppb
西部コミュニティセンター,50
国設大阪,41
茨木市役所,40
高石中学校,42
池田市立南畑会館,53
大東市役所,50
府立修徳学院,46
貝塚市消防署,51
島本町役場,46
富田林市役所,48
南海団地,44
泉南市役所,52
緑ケ丘小学校,50
三日市公民館,43
藤井寺市役所,41
岸和田中央公園,52
佐野中学校,51
泉大津市役所,47
豊能町役場,44
此花区役所,38
平尾小学校,36
野中小学校,42
桃谷中学校,39
大宮中学校,48
聖賢小学校,48
清江小学校,43
摂陽中学校,38
今宮中学校,33
九条南小学校,34
茨田北小学校,53
南港中央公園,33
出来島小学校,18
少林寺,46
浜寺,49
三宝,40
若松台,49
石津,41
登美丘,47
深井,49
美原,31
金岡南,43
高石消防署高師浜出張所,40
豊中市千成,40
豊中市千里,50
豊中市役所,45
吹田市垂水,50
吹田市北消防署,55
吹田市高野台,53
東大阪市西保健センター,49
東大阪市六万寺,50
東大阪市環境衛生検査センター,48
楠葉,49
枚方市役所,53
王仁公園,49
高槻北,****
庄所,53
八尾市保健所,48
成田,
寝屋川市役所,48
