局名,ppb
西部コミュニティセンター,14
国設大阪,21
茨木市役所,14
高石中学校,14
池田市立南畑会館,19
大東市役所,16
府立修徳学院,23
貝塚市消防署,21
島本町役場,7
富田林市役所,16
南海団地,32
泉南市役所,24
緑ケ丘小学校,12
三日市公民館,11
藤井寺市役所,21
岸和田中央公園,19
佐野中学校,19
泉大津市役所,17
豊能町役場,7
此花区役所,17
平尾小学校,23
野中小学校,17
桃谷中学校,25
大宮中学校,16
聖賢小学校,19
清江小学校,21
摂陽中学校,19
今宮中学校,28
九条南小学校,23
茨田北小学校,23
南港中央公園,17
出来島小学校,15
少林寺,18
浜寺,19
三宝,20
若松台,17
石津,17
登美丘,15
深井,15
美原,10
金岡南,18
高石消防署高師浜出張所,14
豊中市千成,15
豊中市千里,11
豊中市役所,17
吹田市垂水,18
吹田市北消防署,12
吹田市高野台,12
東大阪市西保健センター,23
東大阪市六万寺,19
東大阪市環境衛生検査センター,16
楠葉,7
枚方市役所,17
王仁公園,22
高槻北,****
庄所,12
八尾市保健所,12
成田,
寝屋川市役所,24
