局名,ppb
西部コミュニティセンター,46
国設大阪,49
茨木市役所,49
高石中学校,43
池田市立南畑会館,53
大東市役所,48
府立修徳学院,42
貝塚市消防署,46
島本町役場,44
富田林市役所,51
南海団地,54
泉南市役所,55
緑ケ丘小学校,53
三日市公民館,51
藤井寺市役所,47
岸和田中央公園,48
佐野中学校,****
泉大津市役所,44
豊能町役場,54
此花区役所,42
平尾小学校,47
野中小学校,51
桃谷中学校,48
大宮中学校,49
聖賢小学校,49
清江小学校,44
摂陽中学校,45
今宮中学校,45
九条南小学校,45
茨田北小学校,49
南港中央公園,39
出来島小学校,38
少林寺,46
浜寺,45
三宝,49
若松台,51
石津,43
登美丘,51
深井,50
美原,38
金岡南,46
高石消防署高師浜出張所,39
豊中市千成,50
豊中市千里,51
豊中市役所,49
吹田市垂水,49
吹田市北消防署,54
吹田市高野台,51
東大阪市西保健センター,51
東大阪市六万寺,49
東大阪市環境衛生検査センター,42
楠葉,42
枚方市役所,42
王仁公園,42
高槻北,****
庄所,52
八尾市保健所,48
成田,
寝屋川市役所,44
