局名,ppb
西部コミュニティセンター,39
国設大阪,36
茨木市役所,30
高石中学校,36
池田市立南畑会館,44
大東市役所,39
府立修徳学院,37
貝塚市消防署,41
島本町役場,39
富田林市役所,****
南海団地,42
泉南市役所,44
緑ケ丘小学校,43
三日市公民館,42
藤井寺市役所,42
岸和田中央公園,40
佐野中学校,41
泉大津市役所,36
豊能町役場,43
此花区役所,37
平尾小学校,34
野中小学校,42
桃谷中学校,35
大宮中学校,38
聖賢小学校,38
清江小学校,32
摂陽中学校,32
今宮中学校,34
九条南小学校,32
茨田北小学校,28
南港中央公園,33
出来島小学校,26
少林寺,37
浜寺,36
三宝,35
若松台,****
石津,37
登美丘,40
深井,37
美原,****
金岡南,41
高石消防署高師浜出張所,24
豊中市千成,45
豊中市千里,35
豊中市役所,****
吹田市垂水,41
吹田市北消防署,44
吹田市高野台,44
東大阪市西保健センター,39
東大阪市六万寺,40
東大阪市環境衛生検査センター,****
楠葉,42
枚方市役所,39
王仁公園,33
高槻北,****
庄所,****
八尾市保健所,40
成田,
寝屋川市役所,40
