局名,ppb
西部コミュニティセンター,2
国設大阪,3
茨木市役所,8
高石中学校,24
池田市立南畑会館,22
大東市役所,5
府立修徳学院,19
貝塚市消防署,27
島本町役場,18
富田林市役所,23
南海団地,47
泉南市役所,38
緑ケ丘小学校,28
三日市公民館,19
藤井寺市役所,17
岸和田中央公園,24
佐野中学校,25
泉大津市役所,27
豊能町役場,7
此花区役所,2
平尾小学校,10
野中小学校,9
桃谷中学校,10
大宮中学校,3
聖賢小学校,5
清江小学校,12
摂陽中学校,13
今宮中学校,10
九条南小学校,3
茨田北小学校,2
南港中央公園,3
出来島小学校,6
少林寺,13
浜寺,5
三宝,11
若松台,34
石津,5
登美丘,34
深井,24
美原,20
金岡南,17
高石消防署高師浜出張所,21
豊中市千成,7
豊中市千里,24
豊中市役所,16
吹田市垂水,12
吹田市北消防署,15
吹田市高野台,9
東大阪市西保健センター,6
東大阪市六万寺,17
東大阪市環境衛生検査センター,3
楠葉,7
枚方市役所,3
王仁公園,10
高槻北,****
庄所,6
八尾市保健所,5
成田,
寝屋川市役所,5
