局名,ppb
西部コミュニティセンター,19
国設大阪,19
茨木市役所,20
高石中学校,20
池田市立南畑会館,35
大東市役所,26
府立修徳学院,29
貝塚市消防署,20
島本町役場,24
富田林市役所,25
南海団地,36
泉南市役所,29
緑ケ丘小学校,25
三日市公民館,31
藤井寺市役所,28
岸和田中央公園,23
佐野中学校,15
泉大津市役所,27
豊能町役場,19
此花区役所,19
平尾小学校,13
野中小学校,20
桃谷中学校,16
大宮中学校,19
聖賢小学校,16
清江小学校,17
摂陽中学校,10
今宮中学校,19
九条南小学校,16
茨田北小学校,18
南港中央公園,6
出来島小学校,21
少林寺,22
浜寺,19
三宝,15
若松台,35
石津,20
登美丘,22
深井,23
美原,16
金岡南,24
高石消防署高師浜出張所,18
豊中市千成,19
豊中市千里,21
豊中市役所,18
吹田市垂水,21
吹田市北消防署,17
吹田市高野台,11
東大阪市西保健センター,16
東大阪市六万寺,30
東大阪市環境衛生検査センター,15
楠葉,****
枚方市役所,36
王仁公園,35
高槻北,****
庄所,27
八尾市保健所,18
成田,
寝屋川市役所,30
