局名,ppb
西部コミュニティセンター,20
国設大阪,33
茨木市役所,23
高石中学校,21
池田市立南畑会館,41
大東市役所,45
府立修徳学院,30
貝塚市消防署,16
島本町役場,30
富田林市役所,25
南海団地,38
泉南市役所,28
緑ケ丘小学校,25
三日市公民館,20
藤井寺市役所,20
岸和田中央公園,23
佐野中学校,19
泉大津市役所,23
豊能町役場,20
此花区役所,29
平尾小学校,37
野中小学校,31
桃谷中学校,35
大宮中学校,21
聖賢小学校,27
清江小学校,36
摂陽中学校,35
今宮中学校,35
九条南小学校,33
茨田北小学校,34
南港中央公園,33
出来島小学校,29
少林寺,33
浜寺,22
三宝,35
若松台,26
石津,30
登美丘,33
深井,29
美原,14
金岡南,33
高石消防署高師浜出張所,22
豊中市千成,31
豊中市千里,29
豊中市役所,29
吹田市垂水,31
吹田市北消防署,30
吹田市高野台,21
東大阪市西保健センター,41
東大阪市六万寺,40
東大阪市環境衛生検査センター,30
楠葉,18
枚方市役所,34
王仁公園,38
高槻北,****
庄所,30
八尾市保健所,35
成田,
寝屋川市役所,29
