局名,ppb
西部コミュニティセンター,2
国設大阪,4
茨木市役所,1
高石中学校,7
池田市立南畑会館,28
大東市役所,2
府立修徳学院,20
貝塚市消防署,14
島本町役場,1
富田林市役所,14
南海団地,9
泉南市役所,24
緑ケ丘小学校,22
三日市公民館,16
藤井寺市役所,14
岸和田中央公園,10
佐野中学校,13
泉大津市役所,3
豊能町役場,8
此花区役所,1
平尾小学校,2
野中小学校,6
桃谷中学校,3
大宮中学校,2
聖賢小学校,4
清江小学校,11
摂陽中学校,2
今宮中学校,2
九条南小学校,1
茨田北小学校,3
南港中央公園,1
出来島小学校,3
少林寺,8
浜寺,13
三宝,10
若松台,35
石津,5
登美丘,12
深井,9
美原,5
金岡南,9
高石消防署高師浜出張所,9
豊中市千成,5
豊中市千里,14
豊中市役所,5
吹田市垂水,4
吹田市北消防署,4
吹田市高野台,2
東大阪市西保健センター,3
東大阪市六万寺,13
東大阪市環境衛生検査センター,1
楠葉,5
枚方市役所,7
王仁公園,2
高槻北,****
庄所,2
八尾市保健所,2
成田,
寝屋川市役所,3
