局名,ppb
西部コミュニティセンター,33
国設大阪,32
茨木市役所,25
高石中学校,34
池田市立南畑会館,36
大東市役所,33
府立修徳学院,31
貝塚市消防署,35
島本町役場,32
富田林市役所,39
南海団地,35
泉南市役所,38
緑ケ丘小学校,36
三日市公民館,35
藤井寺市役所,38
岸和田中央公園,37
佐野中学校,36
泉大津市役所,34
豊能町役場,38
此花区役所,****
平尾小学校,32
野中小学校,34
桃谷中学校,34
大宮中学校,34
聖賢小学校,33
清江小学校,33
摂陽中学校,29
今宮中学校,31
九条南小学校,29
茨田北小学校,23
南港中央公園,32
出来島小学校,18
少林寺,36
浜寺,37
三宝,28
若松台,38
石津,29
登美丘,37
深井,37
美原,33
金岡南,37
高石消防署高師浜出張所,25
豊中市千成,34
豊中市千里,29
豊中市役所,35
吹田市垂水,34
吹田市北消防署,35
吹田市高野台,35
東大阪市西保健センター,****
東大阪市六万寺,37
東大阪市環境衛生検査センター,36
楠葉,33
枚方市役所,33
王仁公園,****
高槻北,****
庄所,36
八尾市保健所,****
成田,
寝屋川市役所,28
