局名,ppb
西部コミュニティセンター,31
国設大阪,22
茨木市役所,30
高石中学校,49
池田市立南畑会館,41
大東市役所,42
府立修徳学院,38
貝塚市消防署,54
島本町役場,19
富田林市役所,48
南海団地,44
泉南市役所,56
緑ケ丘小学校,52
三日市公民館,43
藤井寺市役所,44
岸和田中央公園,55
佐野中学校,50
泉大津市役所,47
豊能町役場,34
此花区役所,26
平尾小学校,33
野中小学校,29
桃谷中学校,36
大宮中学校,27
聖賢小学校,30
清江小学校,36
摂陽中学校,42
今宮中学校,33
九条南小学校,21
茨田北小学校,41
南港中央公園,26
出来島小学校,7
少林寺,42
浜寺,49
三宝,36
若松台,48
石津,43
登美丘,50
深井,48
美原,39
金岡南,****
高石消防署高師浜出張所,36
豊中市千成,28
豊中市千里,19
豊中市役所,26
吹田市垂水,29
吹田市北消防署,26
吹田市高野台,22
東大阪市西保健センター,40
東大阪市六万寺,43
東大阪市環境衛生検査センター,36
楠葉,39
枚方市役所,41
王仁公園,42
高槻北,****
庄所,43
八尾市保健所,44
成田,
寝屋川市役所,37
