局名,ppb
西部コミュニティセンター,50
国設大阪,46
茨木市役所,46
高石中学校,45
池田市立南畑会館,48
大東市役所,53
府立修徳学院,45
貝塚市消防署,48
島本町役場,43
富田林市役所,53
南海団地,47
泉南市役所,49
緑ケ丘小学校,50
三日市公民館,48
藤井寺市役所,49
岸和田中央公園,50
佐野中学校,45
泉大津市役所,45
豊能町役場,48
此花区役所,37
平尾小学校,42
野中小学校,48
桃谷中学校,45
大宮中学校,50
聖賢小学校,48
清江小学校,44
摂陽中学校,45
今宮中学校,42
九条南小学校,39
茨田北小学校,53
南港中央公園,42
出来島小学校,26
少林寺,45
浜寺,50
三宝,42
若松台,49
石津,49
登美丘,53
深井,50
美原,40
金岡南,46
高石消防署高師浜出張所,40
豊中市千成,50
豊中市千里,44
豊中市役所,46
吹田市垂水,48
吹田市北消防署,51
吹田市高野台,48
東大阪市西保健センター,52
東大阪市六万寺,51
東大阪市環境衛生検査センター,49
楠葉,46
枚方市役所,49
王仁公園,46
高槻北,****
庄所,50
八尾市保健所,49
成田,
寝屋川市役所,47
