局名,ppb
西部コミュニティセンター,9
国設大阪,10
茨木市役所,10
高石中学校,9
池田市立南畑会館,14
大東市役所,9
府立修徳学院,12
貝塚市消防署,12
島本町役場,5
富田林市役所,8
南海団地,34
泉南市役所,29
緑ケ丘小学校,13
三日市公民館,13
藤井寺市役所,15
岸和田中央公園,10
佐野中学校,18
泉大津市役所,11
豊能町役場,7
此花区役所,9
平尾小学校,8
野中小学校,11
桃谷中学校,11
大宮中学校,9
聖賢小学校,8
清江小学校,10
摂陽中学校,8
今宮中学校,8
九条南小学校,9
茨田北小学校,10
南港中央公園,5
出来島小学校,8
少林寺,11
浜寺,11
三宝,11
若松台,19
石津,11
登美丘,10
深井,9
美原,5
金岡南,9
高石消防署高師浜出張所,9
豊中市千成,7
豊中市千里,8
豊中市役所,9
吹田市垂水,10
吹田市北消防署,8
吹田市高野台,7
東大阪市西保健センター,9
東大阪市六万寺,10
東大阪市環境衛生検査センター,7
楠葉,8
枚方市役所,7
王仁公園,9
高槻北,****
庄所,10
八尾市保健所,5
成田,
寝屋川市役所,9
