局名,ppb
西部コミュニティセンター,16
国設大阪,27
茨木市役所,21
高石中学校,24
池田市立南畑会館,35
大東市役所,32
府立修徳学院,23
貝塚市消防署,38
島本町役場,9
富田林市役所,21
南海団地,42
泉南市役所,32
緑ケ丘小学校,31
三日市公民館,16
藤井寺市役所,16
岸和田中央公園,30
佐野中学校,31
泉大津市役所,28
豊能町役場,22
此花区役所,27
平尾小学校,24
野中小学校,27
桃谷中学校,24
大宮中学校,22
聖賢小学校,25
清江小学校,****
摂陽中学校,16
今宮中学校,****
九条南小学校,17
茨田北小学校,24
南港中央公園,****
出来島小学校,****
少林寺,21
浜寺,21
三宝,20
若松台,27
石津,24
登美丘,29
深井,28
美原,12
金岡南,26
高石消防署高師浜出張所,24
豊中市千成,28
豊中市千里,13
豊中市役所,19
吹田市垂水,27
吹田市北消防署,25
吹田市高野台,20
東大阪市西保健センター,17
東大阪市六万寺,37
東大阪市環境衛生検査センター,11
楠葉,12
枚方市役所,16
王仁公園,26
高槻北,****
庄所,12
八尾市保健所,15
成田,
寝屋川市役所,19
