局名,ppb
西部コミュニティセンター,31
国設大阪,31
茨木市役所,28
高石中学校,28
池田市立南畑会館,31
大東市役所,29
府立修徳学院,27
貝塚市消防署,37
島本町役場,19
富田林市役所,30
南海団地,38
泉南市役所,40
緑ケ丘小学校,33
三日市公民館,21
藤井寺市役所,35
岸和田中央公園,34
佐野中学校,38
泉大津市役所,30
豊能町役場,30
此花区役所,30
平尾小学校,32
野中小学校,31
桃谷中学校,32
大宮中学校,33
聖賢小学校,32
清江小学校,34
摂陽中学校,31
今宮中学校,31
九条南小学校,30
茨田北小学校,32
南港中央公園,34
出来島小学校,26
少林寺,35
浜寺,31
三宝,31
若松台,32
石津,30
登美丘,31
深井,31
美原,29
金岡南,34
高石消防署高師浜出張所,27
豊中市千成,34
豊中市千里,30
豊中市役所,30
吹田市垂水,31
吹田市北消防署,32
吹田市高野台,31
東大阪市西保健センター,32
東大阪市六万寺,32
東大阪市環境衛生検査センター,33
楠葉,31
枚方市役所,30
王仁公園,30
高槻北,****
庄所,31
八尾市保健所,33
成田,
寝屋川市役所,28
