局名,ppb
西部コミュニティセンター,23
国設大阪,30
茨木市役所,13
高石中学校,12
池田市立南畑会館,26
大東市役所,20
府立修徳学院,15
貝塚市消防署,21
島本町役場,18
富田林市役所,13
南海団地,31
泉南市役所,28
緑ケ丘小学校,18
三日市公民館,13
藤井寺市役所,19
岸和田中央公園,18
佐野中学校,20
泉大津市役所,17
豊能町役場,27
此花区役所,17
平尾小学校,17
野中小学校,24
桃谷中学校,20
大宮中学校,28
聖賢小学校,24
清江小学校,****
摂陽中学校,10
今宮中学校,****
九条南小学校,20
茨田北小学校,14
南港中央公園,****
出来島小学校,****
少林寺,9
浜寺,15
三宝,20
若松台,19
石津,11
登美丘,21
深井,12
美原,16
金岡南,13
高石消防署高師浜出張所,16
豊中市千成,24
豊中市千里,21
豊中市役所,12
吹田市垂水,24
吹田市北消防署,18
吹田市高野台,14
東大阪市西保健センター,14
東大阪市六万寺,18
東大阪市環境衛生検査センター,****
楠葉,23
枚方市役所,20
王仁公園,16
高槻北,****
庄所,16
八尾市保健所,14
成田,
寝屋川市役所,17
